GEO,SEX,AGE,CAS,SIE,EDU,LOC,TIME,VALUE,FLAGS,FOOTNOTES
FR82,M,Y30-49,POP,EMP,NONE,TOTAL,2011,8205,,
FR82,M,Y30-49,POP,EMP,UNK,TOTAL,2011,1,u,
FR82,M,Y50-64,POP,EMP,ED1,TOTAL,2011,61742,u,
FR82,M,Y50-64,POP,EMP,ED2,TOTAL,2011,76812,u,
FR82,M,Y50-64,POP,EMP,ED3,TOTAL,2011,196631,,
FR82,M,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR82,M,Y50-64,POP,EMP,ED5,TOTAL,2011,105932,,
FR82,M,Y50-64,POP,EMP,ED6,TOTAL,2011,3116,u,
FR82,M,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR82,M,Y50-64,POP,EMP,NONE,TOTAL,2011,11352,,
FR82,M,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
FR82,M,Y65-84,POP,EMP,ED1,TOTAL,2011,119164,u,
FR82,M,Y65-84,POP,EMP,ED2,TOTAL,2011,50363,u,
FR82,M,Y65-84,POP,EMP,ED3,TOTAL,2011,116227,,
FR82,M,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR82,M,Y65-84,POP,EMP,ED5,TOTAL,2011,59780,,
FR82,M,Y65-84,POP,EMP,ED6,TOTAL,2011,1658,u,
FR82,M,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR82,M,Y65-84,POP,EMP,NONE,TOTAL,2011,15520,,
FR82,M,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR82,M,Y_GE85,POP,EMP,ED1,TOTAL,2011,19925,u,
FR82,M,Y_GE85,POP,EMP,ED2,TOTAL,2011,8013,u,
FR82,M,Y_GE85,POP,EMP,ED3,TOTAL,2011,9976,,
FR82,M,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR82,M,Y_GE85,POP,EMP,ED5,TOTAL,2011,6620,,
FR82,M,Y_GE85,POP,EMP,ED6,TOTAL,2011,86,u,
FR82,M,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR82,M,Y_GE85,POP,EMP,NONE,TOTAL,2011,1583,,
FR82,M,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR83,F,Y18,POP,EMP,ED1,TOTAL,2011,52,u,
FR83,F,Y18,POP,EMP,ED2,TOTAL,2011,609,u,
FR83,F,Y18,POP,EMP,ED3,TOTAL,2011,968,,
FR83,F,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR83,F,Y18,POP,EMP,ED5,TOTAL,2011,26,u,
FR83,F,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR83,F,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR83,F,Y18,POP,EMP,NONE,TOTAL,2011,2,u,
FR83,F,Y18,POP,EMP,UNK,TOTAL,2011,0,,
FR83,F,Y19,POP,EMP,ED1,TOTAL,2011,40,u,
FR83,F,Y19,POP,EMP,ED2,TOTAL,2011,382,u,
FR83,F,Y19,POP,EMP,ED3,TOTAL,2011,1081,,
FR83,F,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR83,F,Y19,POP,EMP,ED5,TOTAL,2011,93,,
FR83,F,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR83,F,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR83,F,Y19,POP,EMP,NONE,TOTAL,2011,6,u,
FR83,F,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR83,F,Y20-24,POP,EMP,ED1,TOTAL,2011,223,u,
FR83,F,Y20-24,POP,EMP,ED2,TOTAL,2011,1296,u,
FR83,F,Y20-24,POP,EMP,ED3,TOTAL,2011,4649,,
FR83,F,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR83,F,Y20-24,POP,EMP,ED5,TOTAL,2011,2160,,
FR83,F,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR83,F,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR83,F,Y20-24,POP,EMP,NONE,TOTAL,2011,87,,
FR83,F,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
FR83,F,Y25-29,POP,EMP,ED1,TOTAL,2011,281,u,
FR83,F,Y25-29,POP,EMP,ED2,TOTAL,2011,1342,u,
FR83,F,Y25-29,POP,EMP,ED3,TOTAL,2011,3897,,
FR83,F,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR83,F,Y25-29,POP,EMP,ED5,TOTAL,2011,3302,,
FR83,F,Y25-29,POP,EMP,ED6,TOTAL,2011,16,u,
FR83,F,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR83,F,Y25-29,POP,EMP,NONE,TOTAL,2011,111,,
FR83,F,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
FR83,F,Y30-49,POP,EMP,ED1,TOTAL,2011,2066,u,
FR83,F,Y30-49,POP,EMP,ED2,TOTAL,2011,7920,u,
FR83,F,Y30-49,POP,EMP,ED3,TOTAL,2011,19308,,
FR83,F,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR83,F,Y30-49,POP,EMP,ED5,TOTAL,2011,13774,,
FR83,F,Y30-49,POP,EMP,ED6,TOTAL,2011,125,u,
FR83,F,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR83,F,Y30-49,POP,EMP,NONE,TOTAL,2011,846,,
FR83,F,Y30-49,POP,EMP,UNK,TOTAL,2011,0,,
FR83,F,Y50-64,POP,EMP,ED1,TOTAL,2011,4292,u,
FR83,F,Y50-64,POP,EMP,ED2,TOTAL,2011,7694,u,
FR83,F,Y50-64,POP,EMP,ED3,TOTAL,2011,12553,,
FR83,F,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR83,F,Y50-64,POP,EMP,ED5,TOTAL,2011,6522,,
FR83,F,Y50-64,POP,EMP,ED6,TOTAL,2011,39,u,
FR83,F,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR83,F,Y50-64,POP,EMP,NONE,TOTAL,2011,914,,
FR83,F,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
FR83,F,Y65-84,POP,EMP,ED1,TOTAL,2011,11523,u,
FR83,F,Y65-84,POP,EMP,ED2,TOTAL,2011,6463,u,
FR83,F,Y65-84,POP,EMP,ED3,TOTAL,2011,7754,,
FR83,F,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR83,F,Y65-84,POP,EMP,ED5,TOTAL,2011,2975,,
FR83,F,Y65-84,POP,EMP,ED6,TOTAL,2011,19,u,
FR83,F,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR83,F,Y65-84,POP,EMP,NONE,TOTAL,2011,869,,
FR83,F,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR83,F,Y_GE85,POP,EMP,ED1,TOTAL,2011,3079,u,
FR83,F,Y_GE85,POP,EMP,ED2,TOTAL,2011,1198,u,
FR83,F,Y_GE85,POP,EMP,ED3,TOTAL,2011,1030,,
FR83,F,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR83,F,Y_GE85,POP,EMP,ED5,TOTAL,2011,524,,
FR83,F,Y_GE85,POP,EMP,ED6,TOTAL,2011,0,,
FR83,F,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR83,F,Y_GE85,POP,EMP,NONE,TOTAL,2011,320,,
FR83,F,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR83,M,Y18,POP,EMP,ED1,TOTAL,2011,66,u,
FR83,M,Y18,POP,EMP,ED2,TOTAL,2011,765,u,
FR83,M,Y18,POP,EMP,ED3,TOTAL,2011,1003,,
FR83,M,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR83,M,Y18,POP,EMP,ED5,TOTAL,2011,33,u,
FR83,M,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR83,M,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR83,M,Y18,POP,EMP,NONE,TOTAL,2011,15,u,
FR83,M,Y18,POP,EMP,UNK,TOTAL,2011,0,,
FR83,M,Y19,POP,EMP,ED1,TOTAL,2011,65,u,
FR83,M,Y19,POP,EMP,ED2,TOTAL,2011,549,u,
FR83,M,Y19,POP,EMP,ED3,TOTAL,2011,1238,,
FR83,M,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR83,M,Y19,POP,EMP,ED5,TOTAL,2011,73,,
FR83,M,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR83,M,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR83,M,Y19,POP,EMP,NONE,TOTAL,2011,16,u,
FR83,M,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR83,M,Y20-24,POP,EMP,ED1,TOTAL,2011,340,u,
FR83,M,Y20-24,POP,EMP,ED2,TOTAL,2011,1798,u,
FR83,M,Y20-24,POP,EMP,ED3,TOTAL,2011,5024,,
FR83,M,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR83,M,Y20-24,POP,EMP,ED5,TOTAL,2011,1585,,
FR83,M,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR83,M,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR83,M,Y20-24,POP,EMP,NONE,TOTAL,2011,285,,
FR83,M,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
FR83,M,Y25-29,POP,EMP,ED1,TOTAL,2011,384,u,
FR83,M,Y25-29,POP,EMP,ED2,TOTAL,2011,1716,u,
FR83,M,Y25-29,POP,EMP,ED3,TOTAL,2011,4479,,
FR83,M,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR83,M,Y25-29,POP,EMP,ED5,TOTAL,2011,2144,,
FR83,M,Y25-29,POP,EMP,ED6,TOTAL,2011,14,u,
FR83,M,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR83,M,Y25-29,POP,EMP,NONE,TOTAL,2011,221,,
FR83,M,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
FR83,M,Y30-49,POP,EMP,ED1,TOTAL,2011,2591,u,
FR83,M,Y30-49,POP,EMP,ED2,TOTAL,2011,8747,u,
FR83,M,Y30-49,POP,EMP,ED3,TOTAL,2011,20188,,
FR83,M,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR83,M,Y30-49,POP,EMP,ED5,TOTAL,2011,9744,,
FR83,M,Y30-49,POP,EMP,ED6,TOTAL,2011,122,u,
FR83,M,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR83,M,Y30-49,POP,EMP,NONE,TOTAL,2011,1082,,
FR83,M,Y30-49,POP,EMP,UNK,TOTAL,2011,0,,
FR83,M,Y50-64,POP,EMP,ED1,TOTAL,2011,4561,u,
FR83,M,Y50-64,POP,EMP,ED2,TOTAL,2011,7478,u,
FR83,M,Y50-64,POP,EMP,ED3,TOTAL,2011,12581,,
FR83,M,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR83,M,Y50-64,POP,EMP,ED5,TOTAL,2011,5790,,
FR83,M,Y50-64,POP,EMP,ED6,TOTAL,2011,84,u,
FR83,M,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR83,M,Y50-64,POP,EMP,NONE,TOTAL,2011,1295,,
FR83,M,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
FR83,M,Y65-84,POP,EMP,ED1,TOTAL,2011,9044,u,
FR83,M,Y65-84,POP,EMP,ED2,TOTAL,2011,4676,u,
FR83,M,Y65-84,POP,EMP,ED3,TOTAL,2011,7027,,
FR83,M,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR83,M,Y65-84,POP,EMP,ED5,TOTAL,2011,3145,,
FR83,M,Y65-84,POP,EMP,ED6,TOTAL,2011,37,u,
FR83,M,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR83,M,Y65-84,POP,EMP,NONE,TOTAL,2011,959,,
FR83,M,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR83,M,Y_GE85,POP,EMP,ED1,TOTAL,2011,1256,u,
FR83,M,Y_GE85,POP,EMP,ED2,TOTAL,2011,468,u,
FR83,M,Y_GE85,POP,EMP,ED3,TOTAL,2011,590,,
FR83,M,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR83,M,Y_GE85,POP,EMP,ED5,TOTAL,2011,315,,
FR83,M,Y_GE85,POP,EMP,ED6,TOTAL,2011,3,u,
FR83,M,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR83,M,Y_GE85,POP,EMP,NONE,TOTAL,2011,94,,
FR83,M,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
ITC,F,Y18,POP,EMP,ED1,TOTAL,2011,449,,
ITC,F,Y18,POP,EMP,ED2,TOTAL,2011,44434,,
ITC,F,Y18,POP,EMP,ED3,TOTAL,2011,19529,,
ITC,F,Y18,POP,EMP,ED4,TOTAL,2011,1147,,
ITC,F,Y18,POP,EMP,ED5,TOTAL,2011,44,,
ITC,F,Y18,POP,EMP,ED6,TOTAL,2011,0,,
ITC,F,Y18,POP,EMP,NAP,TOTAL,2011,0,,
ITC,F,Y18,POP,EMP,NONE,TOTAL,2011,272,,
ITC,F,Y18,POP,EMP,UNK,TOTAL,2011,0,,
ITC,F,Y19,POP,EMP,ED1,TOTAL,2011,413,,
ITC,F,Y19,POP,EMP,ED2,TOTAL,2011,16268,,
ITC,F,Y19,POP,EMP,ED3,TOTAL,2011,48550,,
ITC,F,Y19,POP,EMP,ED4,TOTAL,2011,1704,,
ITC,F,Y19,POP,EMP,ED5,TOTAL,2011,154,,
ITC,F,Y19,POP,EMP,ED6,TOTAL,2011,0,,
ITC,F,Y19,POP,EMP,NAP,TOTAL,2011,0,,
ITC,F,Y19,POP,EMP,NONE,TOTAL,2011,227,,
ITC,F,Y19,POP,EMP,UNK,TOTAL,2011,0,,
ITC,F,Y20-24,POP,EMP,ED1,TOTAL,2011,3217,,
ITC,F,Y20-24,POP,EMP,ED2,TOTAL,2011,53345,,
ITC,F,Y20-24,POP,EMP,ED3,TOTAL,2011,231251,,
ITC,F,Y20-24,POP,EMP,ED4,TOTAL,2011,14335,,
ITC,F,Y20-24,POP,EMP,ED5,TOTAL,2011,43169,,
ITC,F,Y20-24,POP,EMP,ED6,TOTAL,2011,51,,
ITC,F,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
ITC,F,Y20-24,POP,EMP,NONE,TOTAL,2011,2445,,
ITC,F,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
ITC,F,Y25-29,POP,EMP,ED1,TOTAL,2011,5602,,
ITC,F,Y25-29,POP,EMP,ED2,TOTAL,2011,70663,,
ITC,F,Y25-29,POP,EMP,ED3,TOTAL,2011,165466,,
ITC,F,Y25-29,POP,EMP,ED4,TOTAL,2011,20001,,
ITC,F,Y25-29,POP,EMP,ED5,TOTAL,2011,129731,,
ITC,F,Y25-29,POP,EMP,ED6,TOTAL,2011,1496,,
ITC,F,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
ITC,F,Y25-29,POP,EMP,NONE,TOTAL,2011,4447,,
ITC,F,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
ITC,F,Y30-49,POP,EMP,ED1,TOTAL,2011,54793,,
ITC,F,Y30-49,POP,EMP,ED2,TOTAL,2011,650432,,
ITC,F,Y30-49,POP,EMP,ED3,TOTAL,2011,1020358,,
ITC,F,Y30-49,POP,EMP,ED4,TOTAL,2011,142756,,
ITC,F,Y30-49,POP,EMP,ED5,TOTAL,2011,486162,,
ITC,F,Y30-49,POP,EMP,ED6,TOTAL,2011,14279,,
ITC,F,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
ITC,F,Y30-49,POP,EMP,NONE,TOTAL,2011,27027,,
ITC,F,Y30-49,POP,EMP,UNK,TOTAL,2011,0,,
ITC,F,Y50-64,POP,EMP,ED1,TOTAL,2011,339212,,
ITC,F,Y50-64,POP,EMP,ED2,TOTAL,2011,503184,,
ITC,F,Y50-64,POP,EMP,ED3,TOTAL,2011,522056,,
ITC,F,Y50-64,POP,EMP,ED4,TOTAL,2011,37857,,
ITC,F,Y50-64,POP,EMP,ED5,TOTAL,2011,164265,,
ITC,F,Y50-64,POP,EMP,ED6,TOTAL,2011,2176,,
ITC,F,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
ITC,F,Y50-64,POP,EMP,NONE,TOTAL,2011,29130,,
ITC,F,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
ITC,F,Y65-84,POP,EMP,ED1,TOTAL,2011,958478,,
ITC,F,Y65-84,POP,EMP,ED2,TOTAL,2011,337191,,
ITC,F,Y65-84,POP,EMP,ED3,TOTAL,2011,207182,,
ITC,F,Y65-84,POP,EMP,ED4,TOTAL,2011,9284,,
ITC,F,Y65-84,POP,EMP,ED5,TOTAL,2011,55787,,
ITC,F,Y65-84,POP,EMP,ED6,TOTAL,2011,473,,
ITC,F,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
ITC,F,Y65-84,POP,EMP,NONE,TOTAL,2011,130959,,
ITC,F,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
ITC,F,Y_GE85,POP,EMP,ED1,TOTAL,2011,214588,,
ITC,F,Y_GE85,POP,EMP,ED2,TOTAL,2011,41873,,
ITC,F,Y_GE85,POP,EMP,ED3,TOTAL,2011,26877,,
ITC,F,Y_GE85,POP,EMP,ED4,TOTAL,2011,642,,
ITC,F,Y_GE85,POP,EMP,ED5,TOTAL,2011,7693,,
ITC,F,Y_GE85,POP,EMP,ED6,TOTAL,2011,34,,
ITC,F,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
ITC,F,Y_GE85,POP,EMP,NONE,TOTAL,2011,44830,,
ITC,F,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
ITC,M,Y18,POP,EMP,ED1,TOTAL,2011,614,,
ITC,M,Y18,POP,EMP,ED2,TOTAL,2011,49246,,
ITC,M,Y18,POP,EMP,ED3,TOTAL,2011,19179,,
ITC,M,Y18,POP,EMP,ED4,TOTAL,2011,1231,,
ITC,M,Y18,POP,EMP,ED5,TOTAL,2011,45,,
ITC,M,Y18,POP,EMP,ED6,TOTAL,2011,0,,
ITC,M,Y18,POP,EMP,NAP,TOTAL,2011,0,,
ITC,M,Y18,POP,EMP,NONE,TOTAL,2011,397,,
ITC,M,Y18,POP,EMP,UNK,TOTAL,2011,0,,
ITC,M,Y19,POP,EMP,ED1,TOTAL,2011,527,,
ITC,M,Y19,POP,EMP,ED2,TOTAL,2011,25188,,
ITC,M,Y19,POP,EMP,ED3,TOTAL,2011,44177,,
ITC,M,Y19,POP,EMP,ED4,TOTAL,2011,1867,,
ITC,M,Y19,POP,EMP,ED5,TOTAL,2011,113,,
ITC,M,Y19,POP,EMP,ED6,TOTAL,2011,0,,
ITC,M,Y19,POP,EMP,NAP,TOTAL,2011,0,,
ITC,M,Y19,POP,EMP,NONE,TOTAL,2011,348,,
ITC,M,Y19,POP,EMP,UNK,TOTAL,2011,0,,
ITC,M,Y20-24,POP,EMP,ED1,TOTAL,2011,3731,,
ITC,M,Y20-24,POP,EMP,ED2,TOTAL,2011,85677,,
ITC,M,Y20-24,POP,EMP,ED3,TOTAL,2011,229499,,
ITC,M,Y20-24,POP,EMP,ED4,TOTAL,2011,14040,,
ITC,M,Y20-24,POP,EMP,ED5,TOTAL,2011,26958,,
ITC,M,Y20-24,POP,EMP,ED6,TOTAL,2011,68,,
ITC,M,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
ITC,M,Y20-24,POP,EMP,NONE,TOTAL,2011,2345,,
ITC,M,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
ITC,M,Y25-29,POP,EMP,ED1,TOTAL,2011,6084,,
ITC,M,Y25-29,POP,EMP,ED2,TOTAL,2011,100438,,
ITC,M,Y25-29,POP,EMP,ED3,TOTAL,2011,181562,,
ITC,M,Y25-29,POP,EMP,ED4,TOTAL,2011,19635,,
ITC,M,Y25-29,POP,EMP,ED5,TOTAL,2011,84321,,
ITC,M,Y25-29,POP,EMP,ED6,TOTAL,2011,1281,,
ITC,M,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
ITC,M,Y25-29,POP,EMP,NONE,TOTAL,2011,4012,,
ITC,M,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
ITC,M,Y30-49,POP,EMP,ED1,TOTAL,2011,71330,,
ITC,M,Y30-49,POP,EMP,ED2,TOTAL,2011,852179,,
ITC,M,Y30-49,POP,EMP,ED3,TOTAL,2011,972585,,
ITC,M,Y30-49,POP,EMP,ED4,TOTAL,2011,107368,,
ITC,M,Y30-49,POP,EMP,ED5,TOTAL,2011,366132,,
ITC,M,Y30-49,POP,EMP,ED6,TOTAL,2011,13195,,
ITC,M,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
ITC,M,Y30-49,POP,EMP,NONE,TOTAL,2011,28982,,
ITC,M,Y30-49,POP,EMP,UNK,TOTAL,2011,0,,
ITC,M,Y50-64,POP,EMP,ED1,TOTAL,2011,243513,,
ITC,M,Y50-64,POP,EMP,ED2,TOTAL,2011,524655,,
ITC,M,Y50-64,POP,EMP,ED3,TOTAL,2011,529548,,
ITC,M,Y50-64,POP,EMP,ED4,TOTAL,2011,29423,,
ITC,M,Y50-64,POP,EMP,ED5,TOTAL,2011,172678,,
ITC,M,Y50-64,POP,EMP,ED6,TOTAL,2011,3017,,
ITC,M,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
ITC,M,Y50-64,POP,EMP,NONE,TOTAL,2011,21705,,
ITC,M,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
ITC,M,Y65-84,POP,EMP,ED1,TOTAL,2011,623357,,
ITC,M,Y65-84,POP,EMP,ED2,TOTAL,2011,310826,,
ITC,M,Y65-84,POP,EMP,ED3,TOTAL,2011,248261,,
ITC,M,Y65-84,POP,EMP,ED4,TOTAL,2011,10370,,
ITC,M,Y65-84,POP,EMP,ED5,TOTAL,2011,88311,,
ITC,M,Y65-84,POP,EMP,ED6,TOTAL,2011,1032,,
ITC,M,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
ITC,M,Y65-84,POP,EMP,NONE,TOTAL,2011,55587,,
ITC,M,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
ITC,M,Y_GE85,POP,EMP,ED1,TOTAL,2011,71033,,
ITC,M,Y_GE85,POP,EMP,ED2,TOTAL,2011,20961,,
ITC,M,Y_GE85,POP,EMP,ED3,TOTAL,2011,17585,,
ITC,M,Y_GE85,POP,EMP,ED4,TOTAL,2011,504,,
ITC,M,Y_GE85,POP,EMP,ED5,TOTAL,2011,9505,,
ITC,M,Y_GE85,POP,EMP,ED6,TOTAL,2011,134,,
ITC,M,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
ITC,M,Y_GE85,POP,EMP,NONE,TOTAL,2011,10831,,
ITC,M,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
ITF,F,Y18,POP,EMP,ED1,TOTAL,2011,812,,
ITF,F,Y18,POP,EMP,ED2,TOTAL,2011,52648,,
ITF,F,Y18,POP,EMP,ED3,TOTAL,2011,26613,,
ITF,F,Y18,POP,EMP,ED4,TOTAL,2011,607,,
ITF,F,Y18,POP,EMP,ED5,TOTAL,2011,68,,
ITF,F,Y18,POP,EMP,ED6,TOTAL,2011,0,,
ITF,F,Y18,POP,EMP,NAP,TOTAL,2011,0,,
ITF,F,Y18,POP,EMP,NONE,TOTAL,2011,242,,
ITF,F,Y18,POP,EMP,UNK,TOTAL,2011,0,,
ITF,F,Y19,POP,EMP,ED1,TOTAL,2011,730,,
ITF,F,Y19,POP,EMP,ED2,TOTAL,2011,18605,,
ITF,F,Y19,POP,EMP,ED3,TOTAL,2011,63159,,
ITF,F,Y19,POP,EMP,ED4,TOTAL,2011,1222,,
ITF,F,Y19,POP,EMP,ED5,TOTAL,2011,211,,
ITF,F,Y19,POP,EMP,ED6,TOTAL,2011,0,,
ITF,F,Y19,POP,EMP,NAP,TOTAL,2011,0,,
ITF,F,Y19,POP,EMP,NONE,TOTAL,2011,231,,
ITF,F,Y19,POP,EMP,UNK,TOTAL,2011,0,,
ITF,F,Y20-24,POP,EMP,ED1,TOTAL,2011,4706,,
ITF,F,Y20-24,POP,EMP,ED2,TOTAL,2011,69772,,
ITF,F,Y20-24,POP,EMP,ED3,TOTAL,2011,300186,,
ITF,F,Y20-24,POP,EMP,ED4,TOTAL,2011,11503,,
ITF,F,Y20-24,POP,EMP,ED5,TOTAL,2011,37609,,
ITF,F,Y20-24,POP,EMP,ED6,TOTAL,2011,122,,
ITF,F,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
ITF,F,Y20-24,POP,EMP,NONE,TOTAL,2011,1802,,
ITF,F,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
ITF,F,Y25-29,POP,EMP,ED1,TOTAL,2011,8033,,
ITF,F,Y25-29,POP,EMP,ED2,TOTAL,2011,93390,,
ITF,F,Y25-29,POP,EMP,ED3,TOTAL,2011,192283,,
ITF,F,Y25-29,POP,EMP,ED4,TOTAL,2011,13567,,
ITF,F,Y25-29,POP,EMP,ED5,TOTAL,2011,124822,,
ITF,F,Y25-29,POP,EMP,ED6,TOTAL,2011,1943,,
ITF,F,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
ITF,F,Y25-29,POP,EMP,NONE,TOTAL,2011,3031,,
ITF,F,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
ITF,F,Y30-49,POP,EMP,ED1,TOTAL,2011,172684,,
ITF,F,Y30-49,POP,EMP,ED2,TOTAL,2011,686790,,
ITF,F,Y30-49,POP,EMP,ED3,TOTAL,2011,733267,,
ITF,F,Y30-49,POP,EMP,ED4,TOTAL,2011,82781,,
ITF,F,Y30-49,POP,EMP,ED5,TOTAL,2011,367723,,
ITF,F,Y30-49,POP,EMP,ED6,TOTAL,2011,13982,,
ITF,F,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
ITF,F,Y30-49,POP,EMP,NONE,TOTAL,2011,31997,,
ITF,F,Y30-49,POP,EMP,UNK,TOTAL,2011,0,,
ITF,F,Y50-64,POP,EMP,ED1,TOTAL,2011,433714,,
ITF,F,Y50-64,POP,EMP,ED2,TOTAL,2011,352855,,
ITF,F,Y50-64,POP,EMP,ED3,TOTAL,2011,332694,,
ITF,F,Y50-64,POP,EMP,ED4,TOTAL,2011,25283,,
ITF,F,Y50-64,POP,EMP,ED5,TOTAL,2011,146958,,
ITF,F,Y50-64,POP,EMP,ED6,TOTAL,2011,1808,,
ITF,F,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
ITF,F,Y50-64,POP,EMP,NONE,TOTAL,2011,78953,,
ITF,F,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
ITF,F,Y65-84,POP,EMP,ED1,TOTAL,2011,568239,,
ITF,F,Y65-84,POP,EMP,ED2,TOTAL,2011,130058,,
ITF,F,Y65-84,POP,EMP,ED3,TOTAL,2011,114624,,
ITF,F,Y65-84,POP,EMP,ED4,TOTAL,2011,5391,,
ITF,F,Y65-84,POP,EMP,ED5,TOTAL,2011,43489,,
ITF,F,Y65-84,POP,EMP,ED6,TOTAL,2011,359,,
ITF,F,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
ITF,F,Y65-84,POP,EMP,NONE,TOTAL,2011,378072,,
ITF,F,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
ITF,F,Y_GE85,POP,EMP,ED1,TOTAL,2011,86199,,
ITF,F,Y_GE85,POP,EMP,ED2,TOTAL,2011,12368,,
ITF,F,Y_GE85,POP,EMP,ED3,TOTAL,2011,12563,,
ITF,F,Y_GE85,POP,EMP,ED4,TOTAL,2011,232,,
