"","Region.Name","NUTS2_old","gdp_cap","density","area","higher_ed","hhd_income","unemp_pct","NUTS","NUTS_eb","Constituency","age_cat","gender_male","edu","freq","country"
"2204","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",0,NA,0,"FR"
"2205","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y65-84",1,2,28536,"FR"
"2206","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,NA,0,"FR"
"2207","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,NA,95,"FR"
"2208","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,NA,0,"FR"
"2209","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,1,2075,"FR"
"2210","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,2,12557,"FR"
"2211","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,3,43620,"FR"
"2212","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,4,0,"FR"
"2213","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,5,18180,"FR"
"2214","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,6,0,"FR"
"2215","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,NA,0,"FR"
"2216","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,NA,708,"FR"
"2217","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",1,NA,0,"FR"
"2218","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",1,1,2176,"FR"
"2219","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",1,2,10682,"FR"
"2220","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",1,3,33650,"FR"
"2221","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",1,4,0,"FR"
"2222","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",1,5,22728,"FR"
"2223","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",1,6,589,"FR"
"2224","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",1,NA,0,"FR"
"2225","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",1,NA,728,"FR"
"2226","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",1,NA,0,"FR"
"2227","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",1,1,16216,"FR"
"2228","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",1,2,53591,"FR"
"2229","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",1,3,165744,"FR"
"2230","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",1,4,0,"FR"
"2231","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",1,5,93141,"FR"
"2232","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",1,6,2722,"FR"
"2233","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",1,NA,0,"FR"
"2234","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",1,NA,4220,"FR"
"2235","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",1,NA,0,"FR"
"2236","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y50-64",1,1,34867,"FR"
"2237","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y50-64",1,2,43085,"FR"
