"","Region.Name","NUTS2_old","ms","gdp_cap","density","area","higher_ed","hhd_income","unemp_pct","NUTS","NUTS_eb","Constituency","age_cat2","gender_male","freq","country"
"80","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y65-84",0,55233,"FR"
"81","Aquitaine","FR61","MAR",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",1,18325,"FR"
"82","Aquitaine","FR61","REP",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",1,0,"FR"
"83","Aquitaine","FR61","SIN",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",1,47496,"FR"
"84","Aquitaine","FR61","SIN",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",1,19403,"FR"
"85","Aquitaine","FR61","SIN",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",1,2165,"FR"
"86","Aquitaine","FR61",NA,-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",1,0,"FR"
"87","Aquitaine","FR61",NA,-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",1,0,"FR"
"88","Aquitaine","FR61",NA,-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",1,0,"FR"
"89","Aquitaine","FR61",NA,-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",1,0,"FR"
"90","Aquitaine","FR61","REP",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",1,0,"FR"
"91","Aquitaine","FR61","REP",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",1,0,"FR"
"92","Aquitaine","FR61","REP",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",1,0,"FR"
"93","Aquitaine","FR61","REP",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",1,0,"FR"
"94","Aquitaine","FR61","SIN",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",1,263335,"FR"
"95","Aquitaine","FR61","SIN",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",1,183234,"FR"
"96","Aquitaine","FR61",NA,-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",0,0,"FR"
"97","Aquitaine","FR61","DIV",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",1,0,"FR"
"98","Aquitaine","FR61","DIV",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",1,0,"FR"
"99","Aquitaine","FR61","DIV",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",1,0,"FR"
"100","Aquitaine","FR61","DIV",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",1,0,"FR"
"101","Aquitaine","FR61","DIV",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",1,808,"FR"
"102","Aquitaine","FR61","DIV",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",1,31164,"FR"
"103","Aquitaine","FR61","DIV",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",1,43362,"FR"
"104","Aquitaine","FR61","DIV",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",1,16584,"FR"
"105","Aquitaine","FR61","DIV",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",1,585,"FR"
"106","Aquitaine","FR61","WID",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",1,0,"FR"
"107","Aquitaine","FR61","WID",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",1,0,"FR"
"108","Aquitaine","FR61","WID",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",1,0,"FR"
"109","Aquitaine","FR61","WID",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",1,0,"FR"
"110","Aquitaine","FR61","WID",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",1,0,"FR"
"111","Aquitaine","FR61","MAR",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",1,14587,"FR"
"112","Aquitaine","FR61","MAR",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",1,208005,"FR"
"113","Aquitaine","FR61","MAR",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",1,221274,"FR"
"114","Aquitaine","FR61","MAR",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",1,177458,"FR"
"115","Aquitaine","FR61","MAR",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",0,150746,"FR"
"116","Aquitaine","FR61","MAR",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",0,9992,"FR"
"117","Aquitaine","FR61","REP",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",0,0,"FR"
"118","Aquitaine","FR61","REP",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",0,0,"FR"
"119","Aquitaine","FR61","REP",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",0,0,"FR"
"120","Aquitaine","FR61","REP",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",0,0,"FR"
"121","Aquitaine","FR61","REP",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",0,0,"FR"
"122","Aquitaine","FR61","SIN",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",0,246325,"FR"
"123","Aquitaine","FR61","SIN",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",0,156074,"FR"
"124","Aquitaine","FR61","SIN",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",0,38301,"FR"
"125","Aquitaine","FR61","SIN",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",0,19420,"FR"
"126","Aquitaine","FR61","SIN",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",0,5150,"FR"
"127","Aquitaine","FR61",NA,-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",0,0,"FR"
"128","Aquitaine","FR61",NA,-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",0,0,"FR"
"129","Aquitaine","FR61",NA,-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",0,0,"FR"
"130","Aquitaine","FR61",NA,-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",1,0,"FR"
"131","Aquitaine","FR61","WID",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",0,185,"FR"
"132","Aquitaine","FR61","WID",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y30-49",0,4433,"FR"
"133","Aquitaine","FR61","WID",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y50-64",0,24070,"FR"
"134","Aquitaine","FR61","WID",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y65-84",0,105346,"FR"
"135","Aquitaine","FR61","WID",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y_GE85",0,53643,"FR"
"136","Aquitaine","FR61","DIV",-0.265257782729765,-0.290489461537474,-0.120489117057457,-0.194083788735588,-0.433156323408144,0.160353351168922,"FRI1","FR15","South-West France","Y15-29",1,0,"FR"
