GEO,SEX,CAS,LMS,COC,AGE,TIME,VALUE,FLAGS,FOOTNOTES
FR62,M,POP,SIN,TOTAL,Y65-84,2011,20219,,
FR62,M,POP,SIN,TOTAL,Y_GE85,2011,2531,,
FR62,M,POP,UNK,TOTAL,Y15-29,2011,0,,
FR62,M,POP,UNK,TOTAL,Y30-49,2011,0,,
FR62,M,POP,UNK,TOTAL,Y50-64,2011,0,,
FR62,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR62,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR62,M,POP,WID,TOTAL,Y15-29,2011,49,u,
FR62,M,POP,WID,TOTAL,Y30-49,2011,1097,,
FR62,M,POP,WID,TOTAL,Y50-64,2011,5418,,
FR62,M,POP,WID,TOTAL,Y65-84,2011,18627,,
FR62,M,POP,WID,TOTAL,Y_GE85,2011,9178,,
FR63,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR63,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR63,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR63,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR63,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR63,F,POP,DIV,TOTAL,Y15-29,2011,416,,
FR63,F,POP,DIV,TOTAL,Y30-49,2011,8840,,
FR63,F,POP,DIV,TOTAL,Y50-64,2011,11415,,
FR63,F,POP,DIV,TOTAL,Y65-84,2011,4688,,
FR63,F,POP,DIV,TOTAL,Y_GE85,2011,551,,
FR63,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR63,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR63,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR63,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR63,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR63,F,POP,MAR,TOTAL,Y15-29,2011,5489,,
FR63,F,POP,MAR,TOTAL,Y30-49,2011,48887,,
FR63,F,POP,MAR,TOTAL,Y50-64,2011,53514,,
FR63,F,POP,MAR,TOTAL,Y65-84,2011,39995,,
FR63,F,POP,MAR,TOTAL,Y_GE85,2011,2701,,
FR63,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR63,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR63,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR63,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR63,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR63,F,POP,SIN,TOTAL,Y15-29,2011,50736,,
FR63,F,POP,SIN,TOTAL,Y30-49,2011,33853,,
FR63,F,POP,SIN,TOTAL,Y50-64,2011,9027,,
FR63,F,POP,SIN,TOTAL,Y65-84,2011,4611,,
FR63,F,POP,SIN,TOTAL,Y_GE85,2011,1199,,
FR63,F,POP,UNK,TOTAL,Y15-29,2011,0,,
FR63,F,POP,UNK,TOTAL,Y30-49,2011,0,,
FR63,F,POP,UNK,TOTAL,Y50-64,2011,0,,
FR63,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR63,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR63,F,POP,WID,TOTAL,Y15-29,2011,23,u,
FR63,F,POP,WID,TOTAL,Y30-49,2011,1214,,
FR63,F,POP,WID,TOTAL,Y50-64,2011,6291,,
FR63,F,POP,WID,TOTAL,Y65-84,2011,30096,,
FR63,F,POP,WID,TOTAL,Y_GE85,2011,15743,,
FR63,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR63,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR63,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR63,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR63,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR63,M,POP,DIV,TOTAL,Y15-29,2011,212,,
FR63,M,POP,DIV,TOTAL,Y30-49,2011,6639,,
FR63,M,POP,DIV,TOTAL,Y50-64,2011,9903,,
FR63,M,POP,DIV,TOTAL,Y65-84,2011,3372,,
FR63,M,POP,DIV,TOTAL,Y_GE85,2011,112,,
FR63,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR63,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR63,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR63,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR63,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR63,M,POP,MAR,TOTAL,Y15-29,2011,3354,,
FR63,M,POP,MAR,TOTAL,Y30-49,2011,43235,,
FR63,M,POP,MAR,TOTAL,Y50-64,2011,52978,,
FR63,M,POP,MAR,TOTAL,Y65-84,2011,45939,,
FR63,M,POP,MAR,TOTAL,Y_GE85,2011,5394,,
FR63,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR63,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR63,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR63,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR63,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR63,M,POP,SIN,TOTAL,Y15-29,2011,55373,,
FR63,M,POP,SIN,TOTAL,Y30-49,2011,41690,,
FR63,M,POP,SIN,TOTAL,Y50-64,2011,13090,,
FR63,M,POP,SIN,TOTAL,Y65-84,2011,6631,,
FR63,M,POP,SIN,TOTAL,Y_GE85,2011,761,,
FR63,M,POP,UNK,TOTAL,Y15-29,2011,0,,
FR63,M,POP,UNK,TOTAL,Y30-49,2011,0,,
FR63,M,POP,UNK,TOTAL,Y50-64,2011,0,,
FR63,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR63,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR63,M,POP,WID,TOTAL,Y15-29,2011,20,u,
FR63,M,POP,WID,TOTAL,Y30-49,2011,323,,
FR63,M,POP,WID,TOTAL,Y50-64,2011,1589,,
FR63,M,POP,WID,TOTAL,Y65-84,2011,5705,,
FR63,M,POP,WID,TOTAL,Y_GE85,2011,2983,,
FR71,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR71,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR71,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR71,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR71,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR71,F,POP,DIV,TOTAL,Y15-29,2011,4056,,
FR71,F,POP,DIV,TOTAL,Y30-49,2011,87567,,
FR71,F,POP,DIV,TOTAL,Y50-64,2011,95361,,
FR71,F,POP,DIV,TOTAL,Y65-84,2011,38341,,
FR71,F,POP,DIV,TOTAL,Y_GE85,2011,3074,,
FR71,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR71,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR71,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR71,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR71,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR71,F,POP,MAR,TOTAL,Y15-29,2011,77452,,
FR71,F,POP,MAR,TOTAL,Y30-49,2011,496427,,
FR71,F,POP,MAR,TOTAL,Y50-64,2011,392713,,
FR71,F,POP,MAR,TOTAL,Y65-84,2011,242504,,
FR71,F,POP,MAR,TOTAL,Y_GE85,2011,14391,,
FR71,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR71,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR71,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR71,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR71,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR71,F,POP,SIN,TOTAL,Y15-29,2011,507740,,
FR71,F,POP,SIN,TOTAL,Y30-49,2011,272281,,
FR71,F,POP,SIN,TOTAL,Y50-64,2011,65439,,
FR71,F,POP,SIN,TOTAL,Y65-84,2011,35956,,
FR71,F,POP,SIN,TOTAL,Y_GE85,2011,9589,,
FR71,F,POP,UNK,TOTAL,Y15-29,2011,2,u,
FR71,F,POP,UNK,TOTAL,Y30-49,2011,2,u,
FR71,F,POP,UNK,TOTAL,Y50-64,2011,1,u,
FR71,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR71,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR71,F,POP,WID,TOTAL,Y15-29,2011,457,,
FR71,F,POP,WID,TOTAL,Y30-49,2011,8352,,
FR71,F,POP,WID,TOTAL,Y50-64,2011,41077,,
FR71,F,POP,WID,TOTAL,Y65-84,2011,168990,,
FR71,F,POP,WID,TOTAL,Y_GE85,2011,76521,,
FR71,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR71,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR71,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR71,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR71,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR71,M,POP,DIV,TOTAL,Y15-29,2011,1819,,
FR71,M,POP,DIV,TOTAL,Y30-49,2011,61823,,
FR71,M,POP,DIV,TOTAL,Y50-64,2011,73300,,
FR71,M,POP,DIV,TOTAL,Y65-84,2011,24739,,
FR71,M,POP,DIV,TOTAL,Y_GE85,2011,863,,
FR71,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR71,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR71,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR71,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR71,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR71,M,POP,MAR,TOTAL,Y15-29,2011,43094,,
FR71,M,POP,MAR,TOTAL,Y30-49,2011,463810,,
FR71,M,POP,MAR,TOTAL,Y50-64,2011,402023,,
FR71,M,POP,MAR,TOTAL,Y65-84,2011,294748,,
FR71,M,POP,MAR,TOTAL,Y_GE85,2011,26152,,
FR71,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR71,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR71,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR71,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR71,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR71,M,POP,SIN,TOTAL,Y15-29,2011,551105,,
FR71,M,POP,SIN,TOTAL,Y30-49,2011,328710,,
FR71,M,POP,SIN,TOTAL,Y50-64,2011,77479,,
FR71,M,POP,SIN,TOTAL,Y65-84,2011,29811,,
FR71,M,POP,SIN,TOTAL,Y_GE85,2011,3140,,
FR71,M,POP,UNK,TOTAL,Y15-29,2011,1,u,
FR71,M,POP,UNK,TOTAL,Y30-49,2011,2,u,
FR71,M,POP,UNK,TOTAL,Y50-64,2011,1,u,
FR71,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR71,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR71,M,POP,WID,TOTAL,Y15-29,2011,356,,
FR71,M,POP,WID,TOTAL,Y30-49,2011,2625,,
FR71,M,POP,WID,TOTAL,Y50-64,2011,10823,,
FR71,M,POP,WID,TOTAL,Y65-84,2011,34069,,
FR71,M,POP,WID,TOTAL,Y_GE85,2011,14321,,
FR72,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR72,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR72,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR72,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR72,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR72,F,POP,DIV,TOTAL,Y15-29,2011,628,,
FR72,F,POP,DIV,TOTAL,Y30-49,2011,15838,,
FR72,F,POP,DIV,TOTAL,Y50-64,2011,20913,,
FR72,F,POP,DIV,TOTAL,Y65-84,2011,8279,,
FR72,F,POP,DIV,TOTAL,Y_GE85,2011,815,,
FR72,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR72,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR72,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR72,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR72,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR72,F,POP,MAR,TOTAL,Y15-29,2011,10800,,
FR72,F,POP,MAR,TOTAL,Y30-49,2011,94653,,
FR72,F,POP,MAR,TOTAL,Y50-64,2011,95863,,
FR72,F,POP,MAR,TOTAL,Y65-84,2011,64213,,
FR72,F,POP,MAR,TOTAL,Y_GE85,2011,3651,,
FR72,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR72,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR72,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR72,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR72,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR72,F,POP,SIN,TOTAL,Y15-29,2011,97441,,
FR72,F,POP,SIN,TOTAL,Y30-49,2011,60563,,
FR72,F,POP,SIN,TOTAL,Y50-64,2011,15668,,
FR72,F,POP,SIN,TOTAL,Y65-84,2011,9293,,
FR72,F,POP,SIN,TOTAL,Y_GE85,2011,2630,,
FR72,F,POP,UNK,TOTAL,Y15-29,2011,0,,
FR72,F,POP,UNK,TOTAL,Y30-49,2011,0,,
FR72,F,POP,UNK,TOTAL,Y50-64,2011,0,,
FR72,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR72,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR72,F,POP,WID,TOTAL,Y15-29,2011,66,,
FR72,F,POP,WID,TOTAL,Y30-49,2011,2089,,
FR72,F,POP,WID,TOTAL,Y50-64,2011,11527,,
FR72,F,POP,WID,TOTAL,Y65-84,2011,51132,,
FR72,F,POP,WID,TOTAL,Y_GE85,2011,23670,,
FR72,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR72,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR72,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR72,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR72,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR72,M,POP,DIV,TOTAL,Y15-29,2011,233,,
FR72,M,POP,DIV,TOTAL,Y30-49,2011,12056,,
FR72,M,POP,DIV,TOTAL,Y50-64,2011,17880,,
FR72,M,POP,DIV,TOTAL,Y65-84,2011,6147,,
FR72,M,POP,DIV,TOTAL,Y_GE85,2011,233,,
FR72,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR72,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR72,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR72,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR72,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR72,M,POP,MAR,TOTAL,Y15-29,2011,6049,,
FR72,M,POP,MAR,TOTAL,Y30-49,2011,84916,,
FR72,M,POP,MAR,TOTAL,Y50-64,2011,95999,,
FR72,M,POP,MAR,TOTAL,Y65-84,2011,75000,,
FR72,M,POP,MAR,TOTAL,Y_GE85,2011,7153,,
FR72,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR72,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR72,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR72,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR72,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR72,M,POP,SIN,TOTAL,Y15-29,2011,105463,,
FR72,M,POP,SIN,TOTAL,Y30-49,2011,77734,,
FR72,M,POP,SIN,TOTAL,Y50-64,2011,23405,,
FR72,M,POP,SIN,TOTAL,Y65-84,2011,10857,,
FR72,M,POP,SIN,TOTAL,Y_GE85,2011,1165,,
FR72,M,POP,UNK,TOTAL,Y15-29,2011,0,,
FR72,M,POP,UNK,TOTAL,Y30-49,2011,0,,
FR72,M,POP,UNK,TOTAL,Y50-64,2011,0,,
FR72,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR72,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR72,M,POP,WID,TOTAL,Y15-29,2011,20,u,
FR72,M,POP,WID,TOTAL,Y30-49,2011,519,,
FR72,M,POP,WID,TOTAL,Y50-64,2011,2958,,
FR72,M,POP,WID,TOTAL,Y65-84,2011,9501,,
FR72,M,POP,WID,TOTAL,Y_GE85,2011,4306,,
FR81,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR81,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR81,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR81,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR81,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR81,F,POP,DIV,TOTAL,Y15-29,2011,1812,,
FR81,F,POP,DIV,TOTAL,Y30-49,2011,42650,,
FR81,F,POP,DIV,TOTAL,Y50-64,2011,50875,,
FR81,F,POP,DIV,TOTAL,Y65-84,2011,21267,,
FR81,F,POP,DIV,TOTAL,Y_GE85,2011,1647,,
FR81,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR81,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR81,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR81,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR81,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR81,F,POP,MAR,TOTAL,Y15-29,2011,25555,,
FR81,F,POP,MAR,TOTAL,Y30-49,2011,181389,,
FR81,F,POP,MAR,TOTAL,Y50-64,2011,175002,,
FR81,F,POP,MAR,TOTAL,Y65-84,2011,127673,,
FR81,F,POP,MAR,TOTAL,Y_GE85,2011,7381,,
FR81,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR81,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR81,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR81,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR81,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR81,F,POP,SIN,TOTAL,Y15-29,2011,204191,,
FR81,F,POP,SIN,TOTAL,Y30-49,2011,126573,,
FR81,F,POP,SIN,TOTAL,Y50-64,2011,31517,,
FR81,F,POP,SIN,TOTAL,Y65-84,2011,14554,,
FR81,F,POP,SIN,TOTAL,Y_GE85,2011,3803,,
FR81,F,POP,UNK,TOTAL,Y15-29,2011,0,,
FR81,F,POP,UNK,TOTAL,Y30-49,2011,0,,
FR81,F,POP,UNK,TOTAL,Y50-64,2011,2,u,
FR81,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR81,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR81,F,POP,WID,TOTAL,Y15-29,2011,300,,
FR81,F,POP,WID,TOTAL,Y30-49,2011,4109,,
FR81,F,POP,WID,TOTAL,Y50-64,2011,19761,,
FR81,F,POP,WID,TOTAL,Y65-84,2011,82763,,
FR81,F,POP,WID,TOTAL,Y_GE85,2011,41705,,
FR81,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR81,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR81,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR81,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR81,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR81,M,POP,DIV,TOTAL,Y15-29,2011,780,,
FR81,M,POP,DIV,TOTAL,Y30-49,2011,27531,,
FR81,M,POP,DIV,TOTAL,Y50-64,2011,37688,,
FR81,M,POP,DIV,TOTAL,Y65-84,2011,15390,,
FR81,M,POP,DIV,TOTAL,Y_GE85,2011,627,,
FR81,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR81,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR81,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR81,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR81,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR81,M,POP,MAR,TOTAL,Y15-29,2011,13585,,
FR81,M,POP,MAR,TOTAL,Y30-49,2011,162922,,
FR81,M,POP,MAR,TOTAL,Y50-64,2011,174635,,
FR81,M,POP,MAR,TOTAL,Y65-84,2011,152064,,
FR81,M,POP,MAR,TOTAL,Y_GE85,2011,14492,,
FR81,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR81,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR81,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR81,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR81,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR81,M,POP,SIN,TOTAL,Y15-29,2011,215584,,
FR81,M,POP,SIN,TOTAL,Y30-49,2011,143981,,
FR81,M,POP,SIN,TOTAL,Y50-64,2011,36599,,
FR81,M,POP,SIN,TOTAL,Y65-84,2011,13991,,
FR81,M,POP,SIN,TOTAL,Y_GE85,2011,1547,,
FR81,M,POP,UNK,TOTAL,Y15-29,2011,0,,
FR81,M,POP,UNK,TOTAL,Y30-49,2011,0,,
FR81,M,POP,UNK,TOTAL,Y50-64,2011,2,u,
FR81,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR81,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR81,M,POP,WID,TOTAL,Y15-29,2011,138,,
FR81,M,POP,WID,TOTAL,Y30-49,2011,1200,,
FR81,M,POP,WID,TOTAL,Y50-64,2011,5154,,
FR81,M,POP,WID,TOTAL,Y65-84,2011,17540,,
FR81,M,POP,WID,TOTAL,Y_GE85,2011,8456,,
FR82,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR82,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR82,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR82,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR82,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR82,F,POP,DIV,TOTAL,Y15-29,2011,3282,,
FR82,F,POP,DIV,TOTAL,Y30-49,2011,79595,,
FR82,F,POP,DIV,TOTAL,Y50-64,2011,98830,,
FR82,F,POP,DIV,TOTAL,Y65-84,2011,47599,,
FR82,F,POP,DIV,TOTAL,Y_GE85,2011,4833,,
FR82,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR82,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR82,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR82,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR82,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR82,F,POP,MAR,TOTAL,Y15-29,2011,50772,,
FR82,F,POP,MAR,TOTAL,Y30-49,2011,348936,,
FR82,F,POP,MAR,TOTAL,Y50-64,2011,309469,,
FR82,F,POP,MAR,TOTAL,Y65-84,2011,225952,,
FR82,F,POP,MAR,TOTAL,Y_GE85,2011,15302,,
FR82,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR82,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR82,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR82,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR82,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR82,F,POP,SIN,TOTAL,Y15-29,2011,367648,,
FR82,F,POP,SIN,TOTAL,Y30-49,2011,230860,,
FR82,F,POP,SIN,TOTAL,Y50-64,2011,59494,,
FR82,F,POP,SIN,TOTAL,Y65-84,2011,31958,,
FR82,F,POP,SIN,TOTAL,Y_GE85,2011,7968,,
FR82,F,POP,UNK,TOTAL,Y15-29,2011,0,,
FR82,F,POP,UNK,TOTAL,Y30-49,2011,1,u,
FR82,F,POP,UNK,TOTAL,Y50-64,2011,0,,
FR82,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR82,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR82,F,POP,WID,TOTAL,Y15-29,2011,297,,
FR82,F,POP,WID,TOTAL,Y30-49,2011,7103,,
FR82,F,POP,WID,TOTAL,Y50-64,2011,34423,,
FR82,F,POP,WID,TOTAL,Y65-84,2011,155786,,
FR82,F,POP,WID,TOTAL,Y_GE85,2011,75635,,
FR82,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR82,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR82,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR82,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR82,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR82,M,POP,DIV,TOTAL,Y15-29,2011,1193,,
FR82,M,POP,DIV,TOTAL,Y30-49,2011,50186,,
FR82,M,POP,DIV,TOTAL,Y50-64,2011,66557,,
FR82,M,POP,DIV,TOTAL,Y65-84,2011,30277,,
FR82,M,POP,DIV,TOTAL,Y_GE85,2011,1333,,
FR82,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR82,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR82,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR82,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR82,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR82,M,POP,MAR,TOTAL,Y15-29,2011,26877,,
FR82,M,POP,MAR,TOTAL,Y30-49,2011,315307,,
FR82,M,POP,MAR,TOTAL,Y50-64,2011,314581,,
FR82,M,POP,MAR,TOTAL,Y65-84,2011,273455,,
FR82,M,POP,MAR,TOTAL,Y_GE85,2011,27602,,
FR82,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR82,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR82,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR82,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR82,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR82,M,POP,SIN,TOTAL,Y15-29,2011,401669,,
FR82,M,POP,SIN,TOTAL,Y30-49,2011,256679,,
FR82,M,POP,SIN,TOTAL,Y50-64,2011,66243,,
FR82,M,POP,SIN,TOTAL,Y65-84,2011,26938,,
FR82,M,POP,SIN,TOTAL,Y_GE85,2011,2814,,
FR82,M,POP,UNK,TOTAL,Y15-29,2011,1,u,
FR82,M,POP,UNK,TOTAL,Y30-49,2011,1,u,
FR82,M,POP,UNK,TOTAL,Y50-64,2011,0,,
FR82,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR82,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR82,M,POP,WID,TOTAL,Y15-29,2011,175,,
FR82,M,POP,WID,TOTAL,Y30-49,2011,2110,,
FR82,M,POP,WID,TOTAL,Y50-64,2011,8204,,
FR82,M,POP,WID,TOTAL,Y65-84,2011,32041,,
FR82,M,POP,WID,TOTAL,Y_GE85,2011,14455,,
FR83,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR83,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR83,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR83,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR83,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR83,F,POP,DIV,TOTAL,Y15-29,2011,214,,
FR83,F,POP,DIV,TOTAL,Y30-49,2011,4762,,
FR83,F,POP,DIV,TOTAL,Y50-64,2011,4934,,
FR83,F,POP,DIV,TOTAL,Y65-84,2011,2202,,
FR83,F,POP,DIV,TOTAL,Y_GE85,2011,156,,
FR83,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR83,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR83,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
